stem,filename,label,tissue,local_cluster_label,group_id
lungaca3829,lungaca3829.jpeg,lung_aca,lung,108,614
lungaca3830,lungaca3830.jpeg,lung_aca,lung,108,614
lungaca4131,lungaca4131.jpeg,lung_aca,lung,108,614
lungaca4251,lungaca4251.jpeg,lung_aca,lung,108,614
lungaca4368,lungaca4368.jpeg,lung_aca,lung,108,614
lungaca4665,lungaca4665.jpeg,lung_aca,lung,108,614
lungaca4847,lungaca4847.jpeg,lung_aca,lung,108,614
lungaca4958,lungaca4958.jpeg,lung_aca,lung,108,614
lungaca5,lungaca5.jpeg,lung_aca,lung,108,614
lungaca522,lungaca522.jpeg,lung_aca,lung,108,614
lungaca582,lungaca582.jpeg,lung_aca,lung,108,614
lungaca702,lungaca702.jpeg,lung_aca,lung,108,614
lungaca754,lungaca754.jpeg,lung_aca,lung,108,614
lungaca925,lungaca925.jpeg,lung_aca,lung,108,614
lungaca979,lungaca979.jpeg,lung_aca,lung,108,614
lungaca1775,lungaca1775.jpeg,lung_aca,lung,109,615
lungaca2255,lungaca2255.jpeg,lung_aca,lung,109,615
lungaca2687,lungaca2687.jpeg,lung_aca,lung,109,615
lungaca3218,lungaca3218.jpeg,lung_aca,lung,109,615
lungaca3219,lungaca3219.jpeg,lung_aca,lung,109,615
lungaca3883,lungaca3883.jpeg,lung_aca,lung,109,615
lungaca4187,lungaca4187.jpeg,lung_aca,lung,109,615
lungaca4540,lungaca4540.jpeg,lung_aca,lung,109,615
lungaca4718,lungaca4718.jpeg,lung_aca,lung,109,615
lungaca516,lungaca516.jpeg,lung_aca,lung,109,615
lungaca857,lungaca857.jpeg,lung_aca,lung,109,615
lungaca917,lungaca917.jpeg,lung_aca,lung,109,615
lungaca1091,lungaca1091.jpeg,lung_aca,lung,110,616
lungaca1142,lungaca1142.jpeg,lung_aca,lung,110,616
lungaca1316,lungaca1316.jpeg,lung_aca,lung,110,616
lungaca16,lungaca16.jpeg,lung_aca,lung,110,616
lungaca1735,lungaca1735.jpeg,lung_aca,lung,110,616
lungaca2211,lungaca2211.jpeg,lung_aca,lung,110,616
lungaca228,lungaca228.jpeg,lung_aca,lung,110,616
lungaca2636,lungaca2636.jpeg,lung_aca,lung,110,616
lungaca2705,lungaca2705.jpeg,lung_aca,lung,110,616
lungaca2883,lungaca2883.jpeg,lung_aca,lung,110,616
lungaca3178,lungaca3178.jpeg,lung_aca,lung,110,616
lungaca3540,lungaca3540.jpeg,lung_aca,lung,110,616
lungaca359,lungaca359.jpeg,lung_aca,lung,110,616
lungaca3715,lungaca3715.jpeg,lung_aca,lung,110,616
lungaca3954,lungaca3954.jpeg,lung_aca,lung,110,616
lungaca4016,lungaca4016.jpeg,lung_aca,lung,110,616
lungaca4263,lungaca4263.jpeg,lung_aca,lung,110,616
lungaca4438,lungaca4438.jpeg,lung_aca,lung,110,616
lungaca4497,lungaca4497.jpeg,lung_aca,lung,110,616
lungaca1286,lungaca1286.jpeg,lung_aca,lung,111,617
lungaca139,lungaca139.jpeg,lung_aca,lung,111,617
lungaca140,lungaca140.jpeg,lung_aca,lung,111,617
lungaca1407,lungaca1407.jpeg,lung_aca,lung,111,617
lungaca141,lungaca141.jpeg,lung_aca,lung,111,617
lungaca142,lungaca142.jpeg,lung_aca,lung,111,617
lungaca1590,lungaca1590.jpeg,lung_aca,lung,111,617
lungaca1765,lungaca1765.jpeg,lung_aca,lung,111,617
lungaca1817,lungaca1817.jpeg,lung_aca,lung,111,617
lungaca2009,lungaca2009.jpeg,lung_aca,lung,111,617
lungaca2010,lungaca2010.jpeg,lung_aca,lung,111,617
lungaca2183,lungaca2183.jpeg,lung_aca,lung,111,617
lungaca2546,lungaca2546.jpeg,lung_aca,lung,111,617
lungaca2547,lungaca2547.jpeg,lung_aca,lung,111,617
lungaca2609,lungaca2609.jpeg,lung_aca,lung,111,617
lungaca2790,lungaca2790.jpeg,lung_aca,lung,111,617
lungaca3079,lungaca3079.jpeg,lung_aca,lung,111,617
lungaca3630,lungaca3630.jpeg,lung_aca,lung,111,617
lungaca3809,lungaca3809.jpeg,lung_aca,lung,111,617
lungaca4049,lungaca4049.jpeg,lung_aca,lung,111,617
lungaca4173,lungaca4173.jpeg,lung_aca,lung,111,617
lungaca446,lungaca446.jpeg,lung_aca,lung,111,617
lungaca4580,lungaca4580.jpeg,lung_aca,lung,111,617
lungaca4830,lungaca4830.jpeg,lung_aca,lung,111,617
lungaca4879,lungaca4879.jpeg,lung_aca,lung,111,617
lungaca1174,lungaca1174.jpeg,lung_aca,lung,112,618
lungaca1709,lungaca1709.jpeg,lung_aca,lung,112,618
lungaca1880,lungaca1880.jpeg,lung_aca,lung,112,618
lungaca1881,lungaca1881.jpeg,lung_aca,lung,112,618
lungaca2004,lungaca2004.jpeg,lung_aca,lung,112,618
lungaca2182,lungaca2182.jpeg,lung_aca,lung,112,618
lungaca2364,lungaca2364.jpeg,lung_aca,lung,112,618
lungaca2365,lungaca2365.jpeg,lung_aca,lung,112,618
lungaca253,lungaca253.jpeg,lung_aca,lung,112,618
lungaca2605,lungaca2605.jpeg,lung_aca,lung,112,618
lungaca2669,lungaca2669.jpeg,lung_aca,lung,112,618
lungaca2730,lungaca2730.jpeg,lung_aca,lung,112,618
lungaca2848,lungaca2848.jpeg,lung_aca,lung,112,618
lungaca3453,lungaca3453.jpeg,lung_aca,lung,112,618
lungaca3513,lungaca3513.jpeg,lung_aca,lung,112,618
lungaca3688,lungaca3688.jpeg,lung_aca,lung,112,618
lungaca4170,lungaca4170.jpeg,lung_aca,lung,112,618
lungaca4348,lungaca4348.jpeg,lung_aca,lung,112,618
lungaca442,lungaca442.jpeg,lung_aca,lung,112,618
lungaca4525,lungaca4525.jpeg,lung_aca,lung,112,618
lungaca4578,lungaca4578.jpeg,lung_aca,lung,112,618
lungaca619,lungaca619.jpeg,lung_aca,lung,112,618
lungaca736,lungaca736.jpeg,lung_aca,lung,112,618
lungaca791,lungaca791.jpeg,lung_aca,lung,112,618
lungaca963,lungaca963.jpeg,lung_aca,lung,112,618
lungaca1361,lungaca1361.jpeg,lung_aca,lung,113,619
lungaca1667,lungaca1667.jpeg,lung_aca,lung,113,619
lungaca1668,lungaca1668.jpeg,lung_aca,lung,113,619
lungaca1840,lungaca1840.jpeg,lung_aca,lung,113,619
lungaca2146,lungaca2146.jpeg,lung_aca,lung,113,619
lungaca2383,lungaca2383.jpeg,lung_aca,lung,113,619
lungaca2924,lungaca2924.jpeg,lung_aca,lung,113,619
lungaca3162,lungaca3162.jpeg,lung_aca,lung,113,619
lungaca3399,lungaca3399.jpeg,lung_aca,lung,113,619
lungaca3527,lungaca3527.jpeg,lung_aca,lung,113,619
lungaca3645,lungaca3645.jpeg,lung_aca,lung,113,619
lungaca3766,lungaca3766.jpeg,lung_aca,lung,113,619
lungaca3828,lungaca3828.jpeg,lung_aca,lung,113,619
lungaca4127,lungaca4127.jpeg,lung_aca,lung,113,619
lungaca4365,lungaca4365.jpeg,lung_aca,lung,113,619
lungaca4426,lungaca4426.jpeg,lung_aca,lung,113,619
lungaca4662,lungaca4662.jpeg,lung_aca,lung,113,619
lungaca4844,lungaca4844.jpeg,lung_aca,lung,113,619
lungaca976,lungaca976.jpeg,lung_aca,lung,113,619
lungaca1616,lungaca1616.jpeg,lung_aca,lung,114,620
lungaca1691,lungaca1691.jpeg,lung_aca,lung,114,620
lungaca1739,lungaca1739.jpeg,lung_aca,lung,114,620
lungaca231,lungaca231.jpeg,lung_aca,lung,114,620
lungaca2516,lungaca2516.jpeg,lung_aca,lung,114,620
lungaca2582,lungaca2582.jpeg,lung_aca,lung,114,620
lungaca2643,lungaca2643.jpeg,lung_aca,lung,114,620
lungaca2711,lungaca2711.jpeg,lung_aca,lung,114,620
lungaca3060,lungaca3060.jpeg,lung_aca,lung,114,620
lungaca3546,lungaca3546.jpeg,lung_aca,lung,114,620
lungaca3718,lungaca3718.jpeg,lung_aca,lung,114,620
lungaca3906,lungaca3906.jpeg,lung_aca,lung,114,620
lungaca4198,lungaca4198.jpeg,lung_aca,lung,114,620
lungaca4199,lungaca4199.jpeg,lung_aca,lung,114,620
lungaca4318,lungaca4318.jpeg,lung_aca,lung,114,620
lungaca4441,lungaca4441.jpeg,lung_aca,lung,114,620
lungaca479,lungaca479.jpeg,lung_aca,lung,114,620
lungaca480,lungaca480.jpeg,lung_aca,lung,114,620
lungaca597,lungaca597.jpeg,lung_aca,lung,114,620
lungaca715,lungaca715.jpeg,lung_aca,lung,114,620
lungaca716,lungaca716.jpeg,lung_aca,lung,114,620
lungaca1472,lungaca1472.jpeg,lung_aca,lung,115,621
lungaca1531,lungaca1531.jpeg,lung_aca,lung,115,621
lungaca1889,lungaca1889.jpeg,lung_aca,lung,115,621
lungaca2081,lungaca2081.jpeg,lung_aca,lung,115,621
lungaca2082,lungaca2082.jpeg,lung_aca,lung,115,621
lungaca214,lungaca214.jpeg,lung_aca,lung,115,621
lungaca2311,lungaca2311.jpeg,lung_aca,lung,115,621
lungaca264,lungaca264.jpeg,lung_aca,lung,115,621
lungaca2858,lungaca2858.jpeg,lung_aca,lung,115,621
lungaca2918,lungaca2918.jpeg,lung_aca,lung,115,621
lungaca2977,lungaca2977.jpeg,lung_aca,lung,115,621
lungaca2978,lungaca2978.jpeg,lung_aca,lung,115,621
lungaca3087,lungaca3087.jpeg,lung_aca,lung,115,621
lungaca3463,lungaca3463.jpeg,lung_aca,lung,115,621
lungaca3634,lungaca3634.jpeg,lung_aca,lung,115,621
lungaca37,lungaca37.jpeg,lung_aca,lung,115,621
lungaca3878,lungaca3878.jpeg,lung_aca,lung,115,621
lungaca3999,lungaca3999.jpeg,lung_aca,lung,115,621
lungaca4235,lungaca4235.jpeg,lung_aca,lung,115,621
lungaca4415,lungaca4415.jpeg,lung_aca,lung,115,621
lungaca453,lungaca453.jpeg,lung_aca,lung,115,621
lungaca4834,lungaca4834.jpeg,lung_aca,lung,115,621
lungaca4835,lungaca4835.jpeg,lung_aca,lung,115,621
lungaca4994,lungaca4994.jpeg,lung_aca,lung,115,621
lungaca512,lungaca512.jpeg,lung_aca,lung,115,621
lungaca630,lungaca630.jpeg,lung_aca,lung,115,621
lungaca800,lungaca800.jpeg,lung_aca,lung,115,621
lungaca83,lungaca83.jpeg,lung_aca,lung,115,621
lungaca970,lungaca970.jpeg,lung_aca,lung,115,621
lungaca1243,lungaca1243.jpeg,lung_aca,lung,116,622
lungaca1357,lungaca1357.jpeg,lung_aca,lung,116,622
lungaca1417,lungaca1417.jpeg,lung_aca,lung,116,622
lungaca1476,lungaca1476.jpeg,lung_aca,lung,116,622
lungaca154,lungaca154.jpeg,lung_aca,lung,116,622
lungaca1959,lungaca1959.jpeg,lung_aca,lung,116,622
lungaca2140,lungaca2140.jpeg,lung_aca,lung,116,622
lungaca2256,lungaca2256.jpeg,lung_aca,lung,116,622
lungaca2560,lungaca2560.jpeg,lung_aca,lung,116,622
lungaca3045,lungaca3045.jpeg,lung_aca,lung,116,622
lungaca3090,lungaca3090.jpeg,lung_aca,lung,116,622
lungaca3392,lungaca3392.jpeg,lung_aca,lung,116,622
lungaca3583,lungaca3583.jpeg,lung_aca,lung,116,622
lungaca4359,lungaca4359.jpeg,lung_aca,lung,116,622
lungaca4421,lungaca4421.jpeg,lung_aca,lung,116,622
lungaca4541,lungaca4541.jpeg,lung_aca,lung,116,622
lungaca4658,lungaca4658.jpeg,lung_aca,lung,116,622
lungaca4719,lungaca4719.jpeg,lung_aca,lung,116,622
lungaca636,lungaca636.jpeg,lung_aca,lung,116,622
lungaca693,lungaca693.jpeg,lung_aca,lung,116,622
lungaca802,lungaca802.jpeg,lung_aca,lung,116,622
lungaca803,lungaca803.jpeg,lung_aca,lung,116,622
lungaca973,lungaca973.jpeg,lung_aca,lung,116,622
lungaca123,lungaca123.jpeg,lung_aca,lung,117,623
lungaca1508,lungaca1508.jpeg,lung_aca,lung,117,623
lungaca191,lungaca191.jpeg,lung_aca,lung,117,623
lungaca1926,lungaca1926.jpeg,lung_aca,lung,117,623
lungaca1989,lungaca1989.jpeg,lung_aca,lung,117,623
lungaca2225,lungaca2225.jpeg,lung_aca,lung,117,623
lungaca2345,lungaca2345.jpeg,lung_aca,lung,117,623
lungaca243,lungaca243.jpeg,lung_aca,lung,117,623
lungaca2530,lungaca2530.jpeg,lung_aca,lung,117,623
lungaca2951,lungaca2951.jpeg,lung_aca,lung,117,623
lungaca3066,lungaca3066.jpeg,lung_aca,lung,117,623
lungaca3434,lungaca3434.jpeg,lung_aca,lung,117,623
lungaca3609,lungaca3609.jpeg,lung_aca,lung,117,623
lungaca3729,lungaca3729.jpeg,lung_aca,lung,117,623
lungaca3974,lungaca3974.jpeg,lung_aca,lung,117,623
lungaca4452,lungaca4452.jpeg,lung_aca,lung,117,623
lungaca4694,lungaca4694.jpeg,lung_aca,lung,117,623
lungaca4813,lungaca4813.jpeg,lung_aca,lung,117,623
lungaca63,lungaca63.jpeg,lung_aca,lung,117,623
lungaca1013,lungaca1013.jpeg,lung_aca,lung,118,624
lungaca1458,lungaca1458.jpeg,lung_aca,lung,118,624
lungaca1756,lungaca1756.jpeg,lung_aca,lung,118,624
lungaca1872,lungaca1872.jpeg,lung_aca,lung,118,624
lungaca2067,lungaca2067.jpeg,lung_aca,lung,118,624
lungaca2124,lungaca2124.jpeg,lung_aca,lung,118,624
lungaca2298,lungaca2298.jpeg,lung_aca,lung,118,624
lungaca2727,lungaca2727.jpeg,lung_aca,lung,118,624
lungaca2728,lungaca2728.jpeg,lung_aca,lung,118,624
lungaca2779,lungaca2779.jpeg,lung_aca,lung,118,624
lungaca3445,lungaca3445.jpeg,lung_aca,lung,118,624
lungaca3682,lungaca3682.jpeg,lung_aca,lung,118,624
lungaca3740,lungaca3740.jpeg,lung_aca,lung,118,624
lungaca3801,lungaca3801.jpeg,lung_aca,lung,118,624
lungaca4043,lungaca4043.jpeg,lung_aca,lung,118,624
lungaca4341,lungaca4341.jpeg,lung_aca,lung,118,624
lungaca4982,lungaca4982.jpeg,lung_aca,lung,118,624
lungaca553,lungaca553.jpeg,lung_aca,lung,118,624
lungaca554,lungaca554.jpeg,lung_aca,lung,118,624
lungaca1120,lungaca1120.jpeg,lung_aca,lung,119,625
lungaca1180,lungaca1180.jpeg,lung_aca,lung,119,625
lungaca1240,lungaca1240.jpeg,lung_aca,lung,119,625
lungaca1294,lungaca1294.jpeg,lung_aca,lung,119,625
lungaca1595,lungaca1595.jpeg,lung_aca,lung,119,625
lungaca2079,lungaca2079.jpeg,lung_aca,lung,119,625
lungaca2438,lungaca2438.jpeg,lung_aca,lung,119,625
lungaca2494,lungaca2494.jpeg,lung_aca,lung,119,625
lungaca2736,lungaca2736.jpeg,lung_aca,lung,119,625
lungaca2800,lungaca2800.jpeg,lung_aca,lung,119,625
lungaca3043,lungaca3043.jpeg,lung_aca,lung,119,625
lungaca3085,lungaca3085.jpeg,lung_aca,lung,119,625
lungaca3086,lungaca3086.jpeg,lung_aca,lung,119,625
lungaca330,lungaca330.jpeg,lung_aca,lung,119,625
lungaca3388,lungaca3388.jpeg,lung_aca,lung,119,625
lungaca3389,lungaca3389.jpeg,lung_aca,lung,119,625
lungaca392,lungaca392.jpeg,lung_aca,lung,119,625
lungaca3937,lungaca3937.jpeg,lung_aca,lung,119,625
lungaca3997,lungaca3997.jpeg,lung_aca,lung,119,625
lungaca4109,lungaca4109.jpeg,lung_aca,lung,119,625
lungaca4110,lungaca4110.jpeg,lung_aca,lung,119,625
lungaca4778,lungaca4778.jpeg,lung_aca,lung,119,625
lungaca510,lungaca510.jpeg,lung_aca,lung,119,625
lungaca80,lungaca80.jpeg,lung_aca,lung,119,625
lungaca1003,lungaca1003.jpeg,lung_aca,lung,120,626
lungaca1271,lungaca1271.jpeg,lung_aca,lung,120,626
lungaca1448,lungaca1448.jpeg,lung_aca,lung,120,626
lungaca186,lungaca186.jpeg,lung_aca,lung,120,626
lungaca2411,lungaca2411.jpeg,lung_aca,lung,120,626
lungaca2588,lungaca2588.jpeg,lung_aca,lung,120,626
lungaca3016,lungaca3016.jpeg,lung_aca,lung,120,626
lungaca3063,lungaca3063.jpeg,lung_aca,lung,120,626
lungaca3492,lungaca3492.jpeg,lung_aca,lung,120,626
lungaca3970,lungaca3970.jpeg,lung_aca,lung,120,626
lungaca4692,lungaca4692.jpeg,lung_aca,lung,120,626
lungaca4807,lungaca4807.jpeg,lung_aca,lung,120,626
lungaca484,lungaca484.jpeg,lung_aca,lung,120,626
lungaca4924,lungaca4924.jpeg,lung_aca,lung,120,626
lungaca60,lungaca60.jpeg,lung_aca,lung,120,626
lungaca1020,lungaca1020.jpeg,lung_aca,lung,121,627
lungaca1178,lungaca1178.jpeg,lung_aca,lung,121,627
lungaca1468,lungaca1468.jpeg,lung_aca,lung,121,627
lungaca1592,lungaca1592.jpeg,lung_aca,lung,121,627
lungaca1647,lungaca1647.jpeg,lung_aca,lung,121,627
lungaca1648,lungaca1648.jpeg,lung_aca,lung,121,627
lungaca1649,lungaca1649.jpeg,lung_aca,lung,121,627
lungaca1821,lungaca1821.jpeg,lung_aca,lung,121,627
lungaca1884,lungaca1884.jpeg,lung_aca,lung,121,627
lungaca2490,lungaca2490.jpeg,lung_aca,lung,121,627
lungaca256,lungaca256.jpeg,lung_aca,lung,121,627
lungaca2610,lungaca2610.jpeg,lung_aca,lung,121,627
lungaca3082,lungaca3082.jpeg,lung_aca,lung,121,627
lungaca3143,lungaca3143.jpeg,lung_aca,lung,121,627
lungaca3144,lungaca3144.jpeg,lung_aca,lung,121,627
lungaca3570,lungaca3570.jpeg,lung_aca,lung,121,627
lungaca3810,lungaca3810.jpeg,lung_aca,lung,121,627
lungaca3811,lungaca3811.jpeg,lung_aca,lung,121,627
lungaca3876,lungaca3876.jpeg,lung_aca,lung,121,627
lungaca4052,lungaca4052.jpeg,lung_aca,lung,121,627
lungaca4352,lungaca4352.jpeg,lung_aca,lung,121,627
lungaca4710,lungaca4710.jpeg,lung_aca,lung,121,627
lungaca624,lungaca624.jpeg,lung_aca,lung,121,627
lungaca1366,lungaca1366.jpeg,lung_aca,lung,122,628
lungaca1488,lungaca1488.jpeg,lung_aca,lung,122,628
lungaca1549,lungaca1549.jpeg,lung_aca,lung,122,628
lungaca170,lungaca170.jpeg,lung_aca,lung,122,628
lungaca171,lungaca171.jpeg,lung_aca,lung,122,628
lungaca2152,lungaca2152.jpeg,lung_aca,lung,122,628
lungaca2451,lungaca2451.jpeg,lung_aca,lung,122,628
lungaca3832,lungaca3832.jpeg,lung_aca,lung,122,628
lungaca4074,lungaca4074.jpeg,lung_aca,lung,122,628
lungaca4135,lungaca4135.jpeg,lung_aca,lung,122,628
lungaca4190,lungaca4190.jpeg,lung_aca,lung,122,628
lungaca4370,lungaca4370.jpeg,lung_aca,lung,122,628
lungaca4430,lungaca4430.jpeg,lung_aca,lung,122,628
lungaca4550,lungaca4550.jpeg,lung_aca,lung,122,628
lungaca4904,lungaca4904.jpeg,lung_aca,lung,122,628
lungaca706,lungaca706.jpeg,lung_aca,lung,122,628
lungaca1047,lungaca1047.jpeg,lung_aca,lung,123,629
lungaca112,lungaca112.jpeg,lung_aca,lung,123,629
lungaca1140,lungaca1140.jpeg,lung_aca,lung,123,629
lungaca1314,lungaca1314.jpeg,lung_aca,lung,123,629
lungaca1372,lungaca1372.jpeg,lung_aca,lung,123,629
lungaca1559,lungaca1559.jpeg,lung_aca,lung,123,629
lungaca1560,lungaca1560.jpeg,lung_aca,lung,123,629
lungaca1612,lungaca1612.jpeg,lung_aca,lung,123,629
lungaca1681,lungaca1681.jpeg,lung_aca,lung,123,629
lungaca1682,lungaca1682.jpeg,lung_aca,lung,123,629
lungaca1683,lungaca1683.jpeg,lung_aca,lung,123,629
lungaca1846,lungaca1846.jpeg,lung_aca,lung,123,629
lungaca2034,lungaca2034.jpeg,lung_aca,lung,123,629
lungaca227,lungaca227.jpeg,lung_aca,lung,123,629
lungaca2397,lungaca2397.jpeg,lung_aca,lung,123,629
lungaca2398,lungaca2398.jpeg,lung_aca,lung,123,629
lungaca3004,lungaca3004.jpeg,lung_aca,lung,123,629
lungaca3951,lungaca3951.jpeg,lung_aca,lung,123,629
lungaca416,lungaca416.jpeg,lung_aca,lung,123,629
lungaca417,lungaca417.jpeg,lung_aca,lung,123,629
lungaca4262,lungaca4262.jpeg,lung_aca,lung,123,629
lungaca4377,lungaca4377.jpeg,lung_aca,lung,123,629
lungaca4855,lungaca4855.jpeg,lung_aca,lung,123,629
lungaca1087,lungaca1087.jpeg,lung_aca,lung,124,630
lungaca11,lungaca11.jpeg,lung_aca,lung,124,630
lungaca1195,lungaca1195.jpeg,lung_aca,lung,124,630
lungaca1196,lungaca1196.jpeg,lung_aca,lung,124,630
lungaca1368,lungaca1368.jpeg,lung_aca,lung,124,630
lungaca1554,lungaca1554.jpeg,lung_aca,lung,124,630
lungaca2096,lungaca2096.jpeg,lung_aca,lung,124,630
lungaca2512,lungaca2512.jpeg,lung_aca,lung,124,630
lungaca2999,lungaca2999.jpeg,lung_aca,lung,124,630
lungaca3477,lungaca3477.jpeg,lung_aca,lung,124,630
lungaca3650,lungaca3650.jpeg,lung_aca,lung,124,630
lungaca3835,lungaca3835.jpeg,lung_aca,lung,124,630
lungaca414,lungaca414.jpeg,lung_aca,lung,124,630
lungaca47,lungaca47.jpeg,lung_aca,lung,124,630
lungaca651,lungaca651.jpeg,lung_aca,lung,124,630
lungaca1018,lungaca1018.jpeg,lung_aca,lung,125,631
lungaca1816,lungaca1816.jpeg,lung_aca,lung,125,631
lungaca2075,lungaca2075.jpeg,lung_aca,lung,125,631
lungaca2128,lungaca2128.jpeg,lung_aca,lung,125,631
lungaca2303,lungaca2303.jpeg,lung_aca,lung,125,631
lungaca2304,lungaca2304.jpeg,lung_aca,lung,125,631
lungaca2369,lungaca2369.jpeg,lung_aca,lung,125,631
lungaca2789,lungaca2789.jpeg,lung_aca,lung,125,631
lungaca2851,lungaca2851.jpeg,lung_aca,lung,125,631
lungaca2969,lungaca2969.jpeg,lung_aca,lung,125,631
lungaca3138,lungaca3138.jpeg,lung_aca,lung,125,631
lungaca3456,lungaca3456.jpeg,lung_aca,lung,125,631
lungaca3874,lungaca3874.jpeg,lung_aca,lung,125,631
lungaca3929,lungaca3929.jpeg,lung_aca,lung,125,631
lungaca4281,lungaca4281.jpeg,lung_aca,lung,125,631
lungaca445,lungaca445.jpeg,lung_aca,lung,125,631
lungaca4772,lungaca4772.jpeg,lung_aca,lung,125,631
lungaca4989,lungaca4989.jpeg,lung_aca,lung,125,631
lungaca4990,lungaca4990.jpeg,lung_aca,lung,125,631
lungaca76,lungaca76.jpeg,lung_aca,lung,125,631
lungaca77,lungaca77.jpeg,lung_aca,lung,125,631
lungaca966,lungaca966.jpeg,lung_aca,lung,125,631
lungaca1385,lungaca1385.jpeg,lung_aca,lung,126,632
lungaca1631,lungaca1631.jpeg,lung_aca,lung,126,632
lungaca1859,lungaca1859.jpeg,lung_aca,lung,126,632
lungaca1860,lungaca1860.jpeg,lung_aca,lung,126,632
lungaca1987,lungaca1987.jpeg,lung_aca,lung,126,632
lungaca2047,lungaca2047.jpeg,lung_aca,lung,126,632
lungaca2048,lungaca2048.jpeg,lung_aca,lung,126,632
lungaca2344,lungaca2344.jpeg,lung_aca,lung,126,632
lungaca2413,lungaca2413.jpeg,lung_aca,lung,126,632
lungaca2471,lungaca2471.jpeg,lung_aca,lung,126,632
lungaca2528,lungaca2528.jpeg,lung_aca,lung,126,632
lungaca2655,lungaca2655.jpeg,lung_aca,lung,126,632
lungaca2767,lungaca2767.jpeg,lung_aca,lung,126,632
lungaca301,lungaca301.jpeg,lung_aca,lung,126,632
lungaca3365,lungaca3365.jpeg,lung_aca,lung,126,632
lungaca3498,lungaca3498.jpeg,lung_aca,lung,126,632
lungaca3793,lungaca3793.jpeg,lung_aca,lung,126,632
lungaca4156,lungaca4156.jpeg,lung_aca,lung,126,632
lungaca430,lungaca430.jpeg,lung_aca,lung,126,632
lungaca543,lungaca543.jpeg,lung_aca,lung,126,632
lungaca1099,lungaca1099.jpeg,lung_aca,lung,127,633
lungaca1155,lungaca1155.jpeg,lung_aca,lung,127,633
lungaca1502,lungaca1502.jpeg,lung_aca,lung,127,633
lungaca1572,lungaca1572.jpeg,lung_aca,lung,127,633
lungaca1628,lungaca1628.jpeg,lung_aca,lung,127,633
lungaca1855,lungaca1855.jpeg,lung_aca,lung,127,633
lungaca2108,lungaca2108.jpeg,lung_aca,lung,127,633
lungaca2762,lungaca2762.jpeg,lung_aca,lung,127,633
lungaca296,lungaca296.jpeg,lung_aca,lung,127,633
lungaca3490,lungaca3490.jpeg,lung_aca,lung,127,633
lungaca3553,lungaca3553.jpeg,lung_aca,lung,127,633
lungaca3910,lungaca3910.jpeg,lung_aca,lung,127,633
lungaca3968,lungaca3968.jpeg,lung_aca,lung,127,633
lungaca4268,lungaca4268.jpeg,lung_aca,lung,127,633
lungaca4446,lungaca4446.jpeg,lung_aca,lung,127,633
lungaca4922,lungaca4922.jpeg,lung_aca,lung,127,633
lungaca723,lungaca723.jpeg,lung_aca,lung,127,633
lungaca832,lungaca832.jpeg,lung_aca,lung,127,633
lungaca1097,lungaca1097.jpeg,lung_aca,lung,128,634
lungaca1152,lungaca1152.jpeg,lung_aca,lung,128,634
lungaca19,lungaca19.jpeg,lung_aca,lung,128,634
lungaca2219,lungaca2219.jpeg,lung_aca,lung,128,634
lungaca2281,lungaca2281.jpeg,lung_aca,lung,128,634
lungaca2340,lungaca2340.jpeg,lung_aca,lung,128,634
lungaca235,lungaca235.jpeg,lung_aca,lung,128,634
lungaca2825,lungaca2825.jpeg,lung_aca,lung,128,634
lungaca2891,lungaca2891.jpeg,lung_aca,lung,128,634
lungaca2892,lungaca2892.jpeg,lung_aca,lung,128,634
lungaca3422,lungaca3422.jpeg,lung_aca,lung,128,634
lungaca3487,lungaca3487.jpeg,lung_aca,lung,128,634
lungaca3488,lungaca3488.jpeg,lung_aca,lung,128,634
lungaca3550,lungaca3550.jpeg,lung_aca,lung,128,634
lungaca3551,lungaca3551.jpeg,lung_aca,lung,128,634
lungaca4023,lungaca4023.jpeg,lung_aca,lung,128,634
lungaca4151,lungaca4151.jpeg,lung_aca,lung,128,634
lungaca4321,lungaca4321.jpeg,lung_aca,lung,128,634
lungaca4390,lungaca4390.jpeg,lung_aca,lung,128,634
lungaca4505,lungaca4505.jpeg,lung_aca,lung,128,634
lungaca4568,lungaca4568.jpeg,lung_aca,lung,128,634
lungaca4569,lungaca4569.jpeg,lung_aca,lung,128,634
lungaca4745,lungaca4745.jpeg,lung_aca,lung,128,634
lungaca4746,lungaca4746.jpeg,lung_aca,lung,128,634
lungaca721,lungaca721.jpeg,lung_aca,lung,128,634
lungaca1810,lungaca1810.jpeg,lung_aca,lung,129,635
lungaca1874,lungaca1874.jpeg,lung_aca,lung,129,635
lungaca2071,lungaca2071.jpeg,lung_aca,lung,129,635
lungaca2181,lungaca2181.jpeg,lung_aca,lung,129,635
lungaca2667,lungaca2667.jpeg,lung_aca,lung,129,635
lungaca2781,lungaca2781.jpeg,lung_aca,lung,129,635
lungaca3075,lungaca3075.jpeg,lung_aca,lung,129,635
lungaca319,lungaca319.jpeg,lung_aca,lung,129,635
lungaca320,lungaca320.jpeg,lung_aca,lung,129,635
lungaca3509,lungaca3509.jpeg,lung_aca,lung,129,635
